levelname_1,levelname_2,levelname_3,levelname_4,levelname_5,levelcode_1,levelcode_2,levelcode_3,levelcode_4,levelcode_5
CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,OTHER CARDIAC PREPARATIONS,Other cardiac preparations,ranolazine,QC,QC01,QC01E,QC01EB,QC01EB18
CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,OTHER CARDIAC PREPARATIONS,Other cardiac preparations,regadenoson,QC,QC01,QC01E,QC01EB,QC01EB21
CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,OTHER CARDIAC PREPARATIONS,Other cardiac preparations,meldonium,QC,QC01,QC01E,QC01EB,QC01EB22
CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,OTHER CARDIAC PREPARATIONS,Other cardiac preparations,tiazotic acid,QC,QC01,QC01E,QC01EB,QC01EB23
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",Rauwolfia alkaloids,rescinnamine,QC,QC02,QC02A,QC02AA,QC02AA01
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",Rauwolfia alkaloids,reserpine,QC,QC02,QC02A,QC02AA,QC02AA02
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",Rauwolfia alkaloids,combinations of rauwolfia alkaloids,QC,QC02,QC02A,QC02AA,QC02AA03
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",Rauwolfia alkaloids,"rauwolfia alkaloids, whole root",QC,QC02,QC02A,QC02AA,QC02AA04
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",Rauwolfia alkaloids,deserpidine,QC,QC02,QC02A,QC02AA,QC02AA05
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",Rauwolfia alkaloids,methoserpidine,QC,QC02,QC02A,QC02AA,QC02AA06
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",Rauwolfia alkaloids,bietaserpine,QC,QC02,QC02A,QC02AA,QC02AA07
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",Rauwolfia alkaloids,"reserpine, combinations",QC,QC02,QC02A,QC02AA,QC02AA52
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",Rauwolfia alkaloids,"combinations of rauwolfia alkaloids, combinations",QC,QC02,QC02A,QC02AA,QC02AA53
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",Rauwolfia alkaloids,"bietaserpine, combinations",QC,QC02,QC02A,QC02AA,QC02AA57
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",Methyldopa,methyldopa (levorotatory),QC,QC02,QC02A,QC02AB,QC02AB01
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",Methyldopa,methyldopa (racemic),QC,QC02,QC02A,QC02AB,QC02AB02
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",Imidazoline receptor agonists,clonidine,QC,QC02,QC02A,QC02AC,QC02AC01
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",Imidazoline receptor agonists,guanfacine,QC,QC02,QC02A,QC02AC,QC02AC02
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",Imidazoline receptor agonists,tolonidine,QC,QC02,QC02A,QC02AC,QC02AC04
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",Imidazoline receptor agonists,moxonidine,QC,QC02,QC02A,QC02AC,QC02AC05
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",Imidazoline receptor agonists,rilmenidine,QC,QC02,QC02A,QC02AC,QC02AC06
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, GANGLION-BLOCKING",Sulfonium derivatives,trimetaphan,QC,QC02,QC02B,QC02BA,QC02BA01
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, GANGLION-BLOCKING",Secondary and tertiary amines,mecamylamine,QC,QC02,QC02B,QC02BB,QC02BB01
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, PERIPHERALLY ACTING",Alpha-adrenoreceptor antagonists,prazosin,QC,QC02,QC02C,QC02CA,QC02CA01
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, PERIPHERALLY ACTING",Alpha-adrenoreceptor antagonists,indoramin,QC,QC02,QC02C,QC02CA,QC02CA02
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, PERIPHERALLY ACTING",Alpha-adrenoreceptor antagonists,trimazosin,QC,QC02,QC02C,QC02CA,QC02CA03
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, PERIPHERALLY ACTING",Alpha-adrenoreceptor antagonists,doxazosin,QC,QC02,QC02C,QC02CA,QC02CA04
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, PERIPHERALLY ACTING",Alpha-adrenoreceptor antagonists,urapidil,QC,QC02,QC02C,QC02CA,QC02CA06
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, PERIPHERALLY ACTING",Guanidine derivatives,betanidine,QC,QC02,QC02C,QC02CC,QC02CC01
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, PERIPHERALLY ACTING",Guanidine derivatives,guanethidine,QC,QC02,QC02C,QC02CC,QC02CC02
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, PERIPHERALLY ACTING",Guanidine derivatives,guanoxan,QC,QC02,QC02C,QC02CC,QC02CC03
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, PERIPHERALLY ACTING",Guanidine derivatives,debrisoquine,QC,QC02,QC02C,QC02CC,QC02CC04
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, PERIPHERALLY ACTING",Guanidine derivatives,guanoclor,QC,QC02,QC02C,QC02CC,QC02CC05
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, PERIPHERALLY ACTING",Guanidine derivatives,guanazodine,QC,QC02,QC02C,QC02CC,QC02CC06
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ANTIADRENERGIC AGENTS, PERIPHERALLY ACTING",Guanidine derivatives,guanoxabenz,QC,QC02,QC02C,QC02CC,QC02CC07
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON",Thiazide derivatives,diazoxide,QC,QC02,QC02D,QC02DA,QC02DA01
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON",Hydrazinophtalazine derivatives,dihydralazine,QC,QC02,QC02D,QC02DB,QC02DB01
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON",Hydrazinophtalazine derivatives,hydralazine,QC,QC02,QC02D,QC02DB,QC02DB02
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON",Hydrazinophtalazine derivatives,endralazine,QC,QC02,QC02D,QC02DB,QC02DB03
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON",Hydrazinophtalazine derivatives,cadralazine,QC,QC02,QC02D,QC02DB,QC02DB04
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON",Pyrimidine derivatives,minoxidil,QC,QC02,QC02D,QC02DC,QC02DC01
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON",Nitroferricyanide derivatives,nitroprusside,QC,QC02,QC02D,QC02DD,QC02DD01
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON",Guanidine derivatives,pinacidil,QC,QC02,QC02D,QC02DG,QC02DG01
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,OTHER ANTIHYPERTENSIVES,"Alcaloids, excl. rauwolfia",veratrum,QC,QC02,QC02K,QC02KA,QC02KA01
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,OTHER ANTIHYPERTENSIVES,Tyrosine hydroxylase inhibitors,metirosine,QC,QC02,QC02K,QC02KB,QC02KB01
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,OTHER ANTIHYPERTENSIVES,MAO inhibitors,pargyline,QC,QC02,QC02K,QC02KC,QC02KC01
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,OTHER ANTIHYPERTENSIVES,Serotonin antagonists,ketanserin,QC,QC02,QC02K,QC02KD,QC02KD01
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,OTHER ANTIHYPERTENSIVES,Antihypertensives for pulmonary arterial hypertension,bosentan,QC,QC02,QC02K,QC02KX,QC02KX01
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,OTHER ANTIHYPERTENSIVES,Antihypertensives for pulmonary arterial hypertension,ambrisentan,QC,QC02,QC02K,QC02KX,QC02KX02
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,OTHER ANTIHYPERTENSIVES,Antihypertensives for pulmonary arterial hypertension,sitaxentan,QC,QC02,QC02K,QC02KX,QC02KX03
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,OTHER ANTIHYPERTENSIVES,Antihypertensives for pulmonary arterial hypertension,macitentan,QC,QC02,QC02K,QC02KX,QC02KX04
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,OTHER ANTIHYPERTENSIVES,Antihypertensives for pulmonary arterial hypertension,riociguat,QC,QC02,QC02K,QC02KX,QC02KX05
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,OTHER ANTIHYPERTENSIVES,Antihypertensives for pulmonary arterial hypertension,ambrisentan and tadalafil,QC,QC02,QC02K,QC02KX,QC02KX52
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION,Rauwolfia alkaloids and diuretics in combination,reserpine and diuretics,QC,QC02,QC02L,QC02LA,QC02LA01
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION,Rauwolfia alkaloids and diuretics in combination,rescinnamine and diuretics,QC,QC02,QC02L,QC02LA,QC02LA02
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION,Rauwolfia alkaloids and diuretics in combination,deserpidine and diuretics,QC,QC02,QC02L,QC02LA,QC02LA03
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION,Rauwolfia alkaloids and diuretics in combination,methoserpidine and diuretics,QC,QC02,QC02L,QC02LA,QC02LA04
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION,Rauwolfia alkaloids and diuretics in combination,bietaserpine and diuretics,QC,QC02,QC02L,QC02LA,QC02LA07
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION,Rauwolfia alkaloids and diuretics in combination,"rauwolfia alkaloids, whole root and diuretics",QC,QC02,QC02L,QC02LA,QC02LA08
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION,Rauwolfia alkaloids and diuretics in combination,syrosingopine and diuretics,QC,QC02,QC02L,QC02LA,QC02LA09
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION,Rauwolfia alkaloids and diuretics in combination,combinations of rauwolfia alkaloids and diuretics incl. other combinations,QC,QC02,QC02L,QC02LA,QC02LA50
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION,Rauwolfia alkaloids and diuretics in combination,"reserpine and diuretics, combinations with other drugs",QC,QC02,QC02L,QC02LA,QC02LA51
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION,Rauwolfia alkaloids and diuretics in combination,"rescinnamine and diuretics, combinations with other drugs",QC,QC02,QC02L,QC02LA,QC02LA52
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION,Rauwolfia alkaloids and diuretics in combination,"reserpine and diuretics, combinations with psycholeptics",QC,QC02,QC02L,QC02LA,QC02LA71
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION,Methyldopa and diuretics in combination,methyldopa (levorotatory) and diuretics,QC,QC02,QC02L,QC02LB,QC02LB01
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION,Imidazoline receptor agonists in combination with diuretics,clonidine and diuretics,QC,QC02,QC02L,QC02LC,QC02LC01
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION,Imidazoline receptor agonists in combination with diuretics,moxonidine and diuretics,QC,QC02,QC02L,QC02LC,QC02LC05
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION,Imidazoline receptor agonists in combination with diuretics,"clonidine and diuretics, combinations with other drugs",QC,QC02,QC02L,QC02LC,QC02LC51
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION,Alpha-adrenoreceptor antagonists and diuretics,prazosin and diuretics,QC,QC02,QC02L,QC02LE,QC02LE01
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION,Guanidine derivatives and diuretics,guanethidine and diuretics,QC,QC02,QC02L,QC02LF,QC02LF01
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION,Hydrazinophthalazine derivatives and diuretics,dihydralazine and diuretics,QC,QC02,QC02L,QC02LG,QC02LG01
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION,Hydrazinophthalazine derivatives and diuretics,hydralazine and diuretics,QC,QC02,QC02L,QC02LG,QC02LG02
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION,Hydrazinophthalazine derivatives and diuretics,picodralazine and diuretics,QC,QC02,QC02L,QC02LG,QC02LG03
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION,Hydrazinophthalazine derivatives and diuretics,"dihydralazine and diuretics, combinations with other drugs",QC,QC02,QC02L,QC02LG,QC02LG51
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION,Hydrazinophthalazine derivatives and diuretics,"picodralazine and diuretics, combinations with psycholeptics",QC,QC02,QC02L,QC02LG,QC02LG73
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION,"Alkaloids, excl. rauwolfia, in combination with diuretics",veratrum and diuretics,QC,QC02,QC02L,QC02LK,QC02LK01
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION,MAO inhibitors and diuretics,pargyline and diuretics,QC,QC02,QC02L,QC02LL,QC02LL01
CARDIOVASCULAR SYSTEM,ANTIHYPERTENSIVES,ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION,Other antihypertensives and diuretics,pinacidil and diuretics,QC,QC02,QC02L,QC02LX,QC02LX01
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, THIAZIDES","Thiazides, plain",bendroflumethiazide,QC,QC03,QC03A,QC03AA,QC03AA01
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, THIAZIDES","Thiazides, plain",hydroflumethiazide,QC,QC03,QC03A,QC03AA,QC03AA02
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, THIAZIDES","Thiazides, plain",hydrochlorothiazide,QC,QC03,QC03A,QC03AA,QC03AA03
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, THIAZIDES","Thiazides, plain",chlorothiazide,QC,QC03,QC03A,QC03AA,QC03AA04
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, THIAZIDES","Thiazides, plain",polythiazide,QC,QC03,QC03A,QC03AA,QC03AA05
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, THIAZIDES","Thiazides, plain",trichlormethiazide,QC,QC03,QC03A,QC03AA,QC03AA06
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, THIAZIDES","Thiazides, plain",cyclopenthiazide,QC,QC03,QC03A,QC03AA,QC03AA07
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, THIAZIDES","Thiazides, plain",methyclothiazide,QC,QC03,QC03A,QC03AA,QC03AA08
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, THIAZIDES","Thiazides, plain",cyclothiazide,QC,QC03,QC03A,QC03AA,QC03AA09
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, THIAZIDES","Thiazides, plain",mebutizide,QC,QC03,QC03A,QC03AA,QC03AA13
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, THIAZIDES","Thiazides, plain","trichlormethiazide, combinations",QC,QC03,QC03A,QC03AA,QC03AA56
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, THIAZIDES",Thiazides and potassium in combination,bendroflumethiazide and potassium,QC,QC03,QC03A,QC03AB,QC03AB01
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, THIAZIDES",Thiazides and potassium in combination,hydroflumethiazide and potassium,QC,QC03,QC03A,QC03AB,QC03AB02
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, THIAZIDES",Thiazides and potassium in combination,hydrochlorothiazide and potassium,QC,QC03,QC03A,QC03AB,QC03AB03
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, THIAZIDES",Thiazides and potassium in combination,chlorothiazide and potassium,QC,QC03,QC03A,QC03AB,QC03AB04
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, THIAZIDES",Thiazides and potassium in combination,polythiazide and potassium,QC,QC03,QC03A,QC03AB,QC03AB05
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, THIAZIDES",Thiazides and potassium in combination,trichlormethiazide and potassium,QC,QC03,QC03A,QC03AB,QC03AB06
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, THIAZIDES",Thiazides and potassium in combination,cyclopenthiazide and potassium,QC,QC03,QC03A,QC03AB,QC03AB07
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, THIAZIDES",Thiazides and potassium in combination,methyclothiazide and potassium,QC,QC03,QC03A,QC03AB,QC03AB08
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, THIAZIDES",Thiazides and potassium in combination,cyclothiazide and potassium,QC,QC03,QC03A,QC03AB,QC03AB09
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, THIAZIDES","Thiazides, combinations with psycholeptics and/or analgesics","chlorothiazide, combinations",QC,QC03,QC03A,QC03AH,QC03AH01
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, THIAZIDES","Thiazides, combinations with psycholeptics and/or analgesics","hydroflumethiazide, combinations",QC,QC03,QC03A,QC03AH,QC03AH02
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, THIAZIDES","Thiazides, combinations with other drugs","hydrochlorothiazide, combinations",QC,QC03,QC03A,QC03AX,QC03AX01
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, EXCL. THIAZIDES","Sulfonamides, plain",quinethazone,QC,QC03,QC03B,QC03BA,QC03BA02
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, EXCL. THIAZIDES","Sulfonamides, plain",clopamide,QC,QC03,QC03B,QC03BA,QC03BA03
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, EXCL. THIAZIDES","Sulfonamides, plain",chlortalidone,QC,QC03,QC03B,QC03BA,QC03BA04
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, EXCL. THIAZIDES","Sulfonamides, plain",mefruside,QC,QC03,QC03B,QC03BA,QC03BA05
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, EXCL. THIAZIDES","Sulfonamides, plain",clofenamide,QC,QC03,QC03B,QC03BA,QC03BA07
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, EXCL. THIAZIDES","Sulfonamides, plain",metolazone,QC,QC03,QC03B,QC03BA,QC03BA08
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, EXCL. THIAZIDES","Sulfonamides, plain",meticrane,QC,QC03,QC03B,QC03BA,QC03BA09
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, EXCL. THIAZIDES","Sulfonamides, plain",xipamide,QC,QC03,QC03B,QC03BA,QC03BA10
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, EXCL. THIAZIDES","Sulfonamides, plain",indapamide,QC,QC03,QC03B,QC03BA,QC03BA11
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, EXCL. THIAZIDES","Sulfonamides, plain",clorexolone,QC,QC03,QC03B,QC03BA,QC03BA12
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, EXCL. THIAZIDES","Sulfonamides, plain",fenquizone,QC,QC03,QC03B,QC03BA,QC03BA13
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, EXCL. THIAZIDES","Sulfonamides, plain","clorexolone, combinations with psycholeptics",QC,QC03,QC03B,QC03BA,QC03BA82
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, EXCL. THIAZIDES",Sulfonamides and potassium in combination,quinethazone and potassium,QC,QC03,QC03B,QC03BB,QC03BB02
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, EXCL. THIAZIDES",Sulfonamides and potassium in combination,clopamide and potassium,QC,QC03,QC03B,QC03BB,QC03BB03
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, EXCL. THIAZIDES",Sulfonamides and potassium in combination,chlortalidone and potassium,QC,QC03,QC03B,QC03BB,QC03BB04
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, EXCL. THIAZIDES",Sulfonamides and potassium in combination,mefruside and potassium,QC,QC03,QC03B,QC03BB,QC03BB05
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, EXCL. THIAZIDES",Sulfonamides and potassium in combination,clofenamide and potassium,QC,QC03,QC03B,QC03BB,QC03BB07
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, EXCL. THIAZIDES",Mercurial diuretics,mersalyl,QC,QC03,QC03B,QC03BC,QC03BC01
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, EXCL. THIAZIDES",Xantine derivatives,theobromine,QC,QC03,QC03B,QC03BD,QC03BD01
CARDIOVASCULAR SYSTEM,DIURETICS,"LOW-CEILING DIURETICS, EXCL. THIAZIDES",Other low-ceiling diuretics,cicletanine,QC,QC03,QC03B,QC03BX,QC03BX03
CARDIOVASCULAR SYSTEM,DIURETICS,HIGH-CEILING DIURETICS,"Sulfonamides, plain",furosemide,QC,QC03,QC03C,QC03CA,QC03CA01
CARDIOVASCULAR SYSTEM,DIURETICS,HIGH-CEILING DIURETICS,"Sulfonamides, plain",bumetanide,QC,QC03,QC03C,QC03CA,QC03CA02
CARDIOVASCULAR SYSTEM,DIURETICS,HIGH-CEILING DIURETICS,"Sulfonamides, plain",piretanide,QC,QC03,QC03C,QC03CA,QC03CA03
CARDIOVASCULAR SYSTEM,DIURETICS,HIGH-CEILING DIURETICS,"Sulfonamides, plain",torasemide,QC,QC03,QC03C,QC03CA,QC03CA04
CARDIOVASCULAR SYSTEM,DIURETICS,HIGH-CEILING DIURETICS,Sulfonamides and potassium in combination,furosemide and potassium,QC,QC03,QC03C,QC03CB,QC03CB01
CARDIOVASCULAR SYSTEM,DIURETICS,HIGH-CEILING DIURETICS,Sulfonamides and potassium in combination,bumetanide and potassium,QC,QC03,QC03C,QC03CB,QC03CB02
CARDIOVASCULAR SYSTEM,DIURETICS,HIGH-CEILING DIURETICS,Aryloxyacetic acid derivatives,etacrynic acid,QC,QC03,QC03C,QC03CC,QC03CC01
CARDIOVASCULAR SYSTEM,DIURETICS,HIGH-CEILING DIURETICS,Aryloxyacetic acid derivatives,tienilic acid,QC,QC03,QC03C,QC03CC,QC03CC02
CARDIOVASCULAR SYSTEM,DIURETICS,HIGH-CEILING DIURETICS,Pyrazolone derivatives,muzolimine,QC,QC03,QC03C,QC03CD,QC03CD01
CARDIOVASCULAR SYSTEM,DIURETICS,HIGH-CEILING DIURETICS,Other high-ceiling diuretics,etozolin,QC,QC03,QC03C,QC03CX,QC03CX01
CARDIOVASCULAR SYSTEM,DIURETICS,POTASSIUM-SPARING AGENTS,Aldosterone antagonists,spironolactone,QC,QC03,QC03D,QC03DA,QC03DA01
