levelname_1,levelname_2,levelname_3,levelname_4,levelname_5,levelcode_1,levelcode_2,levelcode_3,levelcode_4,levelcode_5
SENSORY ORGANS,OPHTHALMOLOGICALS,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,Prostaglandin analogues,latanoprost and netarsudil,QS,QS01,QS01E,QS01EE,QS01EE51
SENSORY ORGANS,OPHTHALMOLOGICALS,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,Other antiglaucoma preparations,guanethidine,QS,QS01,QS01E,QS01EX,QS01EX01
SENSORY ORGANS,OPHTHALMOLOGICALS,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,Other antiglaucoma preparations,dapiprazole,QS,QS01,QS01E,QS01EX,QS01EX02
SENSORY ORGANS,OPHTHALMOLOGICALS,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,Other antiglaucoma preparations,netarsudil,QS,QS01,QS01E,QS01EX,QS01EX05
SENSORY ORGANS,OPHTHALMOLOGICALS,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,Other antiglaucoma preparations,omidenepag,QS,QS01,QS01E,QS01EX,QS01EX06
SENSORY ORGANS,OPHTHALMOLOGICALS,MYDRIATICS AND CYCLOPLEGICS,Anticholinergics,atropine,QS,QS01,QS01F,QS01FA,QS01FA01
SENSORY ORGANS,OPHTHALMOLOGICALS,MYDRIATICS AND CYCLOPLEGICS,Anticholinergics,scopolamine,QS,QS01,QS01F,QS01FA,QS01FA02
SENSORY ORGANS,OPHTHALMOLOGICALS,MYDRIATICS AND CYCLOPLEGICS,Anticholinergics,methylscopolamine,QS,QS01,QS01F,QS01FA,QS01FA03
SENSORY ORGANS,OPHTHALMOLOGICALS,MYDRIATICS AND CYCLOPLEGICS,Anticholinergics,cyclopentolate,QS,QS01,QS01F,QS01FA,QS01FA04
SENSORY ORGANS,OPHTHALMOLOGICALS,MYDRIATICS AND CYCLOPLEGICS,Anticholinergics,homatropine,QS,QS01,QS01F,QS01FA,QS01FA05
SENSORY ORGANS,OPHTHALMOLOGICALS,MYDRIATICS AND CYCLOPLEGICS,Anticholinergics,tropicamide,QS,QS01,QS01F,QS01FA,QS01FA06
SENSORY ORGANS,OPHTHALMOLOGICALS,MYDRIATICS AND CYCLOPLEGICS,Anticholinergics,"cyclopentolate, combinations",QS,QS01,QS01F,QS01FA,QS01FA54
SENSORY ORGANS,OPHTHALMOLOGICALS,MYDRIATICS AND CYCLOPLEGICS,Anticholinergics,"tropicamide, combinations",QS,QS01,QS01F,QS01FA,QS01FA56
SENSORY ORGANS,OPHTHALMOLOGICALS,MYDRIATICS AND CYCLOPLEGICS,"Sympathomimetics, excl. antiglaucoma preparations",phenylephrine,QS,QS01,QS01F,QS01FB,QS01FB01
SENSORY ORGANS,OPHTHALMOLOGICALS,MYDRIATICS AND CYCLOPLEGICS,"Sympathomimetics, excl. antiglaucoma preparations",ephedrine,QS,QS01,QS01F,QS01FB,QS01FB02
SENSORY ORGANS,OPHTHALMOLOGICALS,MYDRIATICS AND CYCLOPLEGICS,"Sympathomimetics, excl. antiglaucoma preparations",ibopamine,QS,QS01,QS01F,QS01FB,QS01FB03
SENSORY ORGANS,OPHTHALMOLOGICALS,MYDRIATICS AND CYCLOPLEGICS,"Sympathomimetics, excl. antiglaucoma preparations",phenylephrine and ketorolac,QS,QS01,QS01F,QS01FB,QS01FB51
SENSORY ORGANS,OPHTHALMOLOGICALS,MYDRIATICS AND CYCLOPLEGICS,"Sympathomimetics, excl. antiglaucoma preparations",oxedrine,QS,QS01,QS01F,QS01FB,QS01FB90
SENSORY ORGANS,OPHTHALMOLOGICALS,MYDRIATICS AND CYCLOPLEGICS,"Sympathomimetics, excl. antiglaucoma preparations","sympathomimetics, combinations",QS,QS01,QS01F,QS01FB,QS01FB99
SENSORY ORGANS,OPHTHALMOLOGICALS,DECONGESTANTS AND ANTIALLERGICS,Sympathomimetics used as decongestants,naphazoline,QS,QS01,QS01G,QS01GA,QS01GA01
SENSORY ORGANS,OPHTHALMOLOGICALS,DECONGESTANTS AND ANTIALLERGICS,Sympathomimetics used as decongestants,tetryzoline,QS,QS01,QS01G,QS01GA,QS01GA02
SENSORY ORGANS,OPHTHALMOLOGICALS,DECONGESTANTS AND ANTIALLERGICS,Sympathomimetics used as decongestants,xylometazoline,QS,QS01,QS01G,QS01GA,QS01GA03
SENSORY ORGANS,OPHTHALMOLOGICALS,DECONGESTANTS AND ANTIALLERGICS,Sympathomimetics used as decongestants,oxymetazoline,QS,QS01,QS01G,QS01GA,QS01GA04
SENSORY ORGANS,OPHTHALMOLOGICALS,DECONGESTANTS AND ANTIALLERGICS,Sympathomimetics used as decongestants,phenylephrine,QS,QS01,QS01G,QS01GA,QS01GA05
SENSORY ORGANS,OPHTHALMOLOGICALS,DECONGESTANTS AND ANTIALLERGICS,Sympathomimetics used as decongestants,oxedrine,QS,QS01,QS01G,QS01GA,QS01GA06
SENSORY ORGANS,OPHTHALMOLOGICALS,DECONGESTANTS AND ANTIALLERGICS,Sympathomimetics used as decongestants,"naphazoline, combinations",QS,QS01,QS01G,QS01GA,QS01GA51
SENSORY ORGANS,OPHTHALMOLOGICALS,DECONGESTANTS AND ANTIALLERGICS,Sympathomimetics used as decongestants,"tetryzoline, combinations",QS,QS01,QS01G,QS01GA,QS01GA52
SENSORY ORGANS,OPHTHALMOLOGICALS,DECONGESTANTS AND ANTIALLERGICS,Sympathomimetics used as decongestants,"xylometazoline, combinations",QS,QS01,QS01G,QS01GA,QS01GA53
SENSORY ORGANS,OPHTHALMOLOGICALS,DECONGESTANTS AND ANTIALLERGICS,Sympathomimetics used as decongestants,phenylephrine combinations,QS,QS01,QS01G,QS01GA,QS01GA55
SENSORY ORGANS,OPHTHALMOLOGICALS,DECONGESTANTS AND ANTIALLERGICS,Sympathomimetics used as decongestants,"oxedrine, combinations",QS,QS01,QS01G,QS01GA,QS01GA56
SENSORY ORGANS,OPHTHALMOLOGICALS,DECONGESTANTS AND ANTIALLERGICS,Other antiallergics,cromoglicic acid,QS,QS01,QS01G,QS01GX,QS01GX01
SENSORY ORGANS,OPHTHALMOLOGICALS,DECONGESTANTS AND ANTIALLERGICS,Other antiallergics,levocabastine,QS,QS01,QS01G,QS01GX,QS01GX02
SENSORY ORGANS,OPHTHALMOLOGICALS,DECONGESTANTS AND ANTIALLERGICS,Other antiallergics,spaglumic acid,QS,QS01,QS01G,QS01GX,QS01GX03
SENSORY ORGANS,OPHTHALMOLOGICALS,DECONGESTANTS AND ANTIALLERGICS,Other antiallergics,nedocromil,QS,QS01,QS01G,QS01GX,QS01GX04
SENSORY ORGANS,OPHTHALMOLOGICALS,DECONGESTANTS AND ANTIALLERGICS,Other antiallergics,lodoxamide,QS,QS01,QS01G,QS01GX,QS01GX05
SENSORY ORGANS,OPHTHALMOLOGICALS,DECONGESTANTS AND ANTIALLERGICS,Other antiallergics,emedastine,QS,QS01,QS01G,QS01GX,QS01GX06
SENSORY ORGANS,OPHTHALMOLOGICALS,DECONGESTANTS AND ANTIALLERGICS,Other antiallergics,azelastine,QS,QS01,QS01G,QS01GX,QS01GX07
SENSORY ORGANS,OPHTHALMOLOGICALS,DECONGESTANTS AND ANTIALLERGICS,Other antiallergics,ketotifen,QS,QS01,QS01G,QS01GX,QS01GX08
SENSORY ORGANS,OPHTHALMOLOGICALS,DECONGESTANTS AND ANTIALLERGICS,Other antiallergics,olopatadine,QS,QS01,QS01G,QS01GX,QS01GX09
SENSORY ORGANS,OPHTHALMOLOGICALS,DECONGESTANTS AND ANTIALLERGICS,Other antiallergics,epinastine,QS,QS01,QS01G,QS01GX,QS01GX10
SENSORY ORGANS,OPHTHALMOLOGICALS,DECONGESTANTS AND ANTIALLERGICS,Other antiallergics,alcaftadine,QS,QS01,QS01G,QS01GX,QS01GX11
SENSORY ORGANS,OPHTHALMOLOGICALS,DECONGESTANTS AND ANTIALLERGICS,Other antiallergics,"cromoglicic acid, combinations",QS,QS01,QS01G,QS01GX,QS01GX51
SENSORY ORGANS,OPHTHALMOLOGICALS,LOCAL ANESTHETICS,Local anesthetics,cocaine,QS,QS01,QS01H,QS01HA,QS01HA01
SENSORY ORGANS,OPHTHALMOLOGICALS,LOCAL ANESTHETICS,Local anesthetics,oxybuprocaine,QS,QS01,QS01H,QS01HA,QS01HA02
SENSORY ORGANS,OPHTHALMOLOGICALS,LOCAL ANESTHETICS,Local anesthetics,tetracaine,QS,QS01,QS01H,QS01HA,QS01HA03
SENSORY ORGANS,OPHTHALMOLOGICALS,LOCAL ANESTHETICS,Local anesthetics,proxymetacaine,QS,QS01,QS01H,QS01HA,QS01HA04
SENSORY ORGANS,OPHTHALMOLOGICALS,LOCAL ANESTHETICS,Local anesthetics,procaine,QS,QS01,QS01H,QS01HA,QS01HA05
SENSORY ORGANS,OPHTHALMOLOGICALS,LOCAL ANESTHETICS,Local anesthetics,cinchocaine,QS,QS01,QS01H,QS01HA,QS01HA06
SENSORY ORGANS,OPHTHALMOLOGICALS,LOCAL ANESTHETICS,Local anesthetics,lidocaine,QS,QS01,QS01H,QS01HA,QS01HA07
SENSORY ORGANS,OPHTHALMOLOGICALS,LOCAL ANESTHETICS,Local anesthetics,combinations,QS,QS01,QS01H,QS01HA,QS01HA30
SENSORY ORGANS,OPHTHALMOLOGICALS,DIAGNOSTIC AGENTS,Colouring agents,fluorescein,QS,QS01,QS01J,QS01JA,QS01JA01
SENSORY ORGANS,OPHTHALMOLOGICALS,DIAGNOSTIC AGENTS,Colouring agents,rose bengal sodium,QS,QS01,QS01J,QS01JA,QS01JA02
SENSORY ORGANS,OPHTHALMOLOGICALS,DIAGNOSTIC AGENTS,Colouring agents,"fluorescein, combinations",QS,QS01,QS01J,QS01JA,QS01JA51
SENSORY ORGANS,OPHTHALMOLOGICALS,SURGICAL AIDS,Viscoelastic substances,hyaluronic acid,QS,QS01,QS01K,QS01KA,QS01KA01
SENSORY ORGANS,OPHTHALMOLOGICALS,SURGICAL AIDS,Viscoelastic substances,hypromellose,QS,QS01,QS01K,QS01KA,QS01KA02
SENSORY ORGANS,OPHTHALMOLOGICALS,SURGICAL AIDS,Viscoelastic substances,"hyaluronic acid, combinations",QS,QS01,QS01K,QS01KA,QS01KA51
SENSORY ORGANS,OPHTHALMOLOGICALS,SURGICAL AIDS,Other surgical aids,chymotrypsin,QS,QS01,QS01K,QS01KX,QS01KX01
SENSORY ORGANS,OPHTHALMOLOGICALS,OCULAR VASCULAR DISORDER AGENTS,Antineovascularisation agents,verteporfin,QS,QS01,QS01L,QS01LA,QS01LA01
SENSORY ORGANS,OPHTHALMOLOGICALS,OCULAR VASCULAR DISORDER AGENTS,Antineovascularisation agents,anecortave,QS,QS01,QS01L,QS01LA,QS01LA02
SENSORY ORGANS,OPHTHALMOLOGICALS,OCULAR VASCULAR DISORDER AGENTS,Antineovascularisation agents,pegaptanib,QS,QS01,QS01L,QS01LA,QS01LA03
SENSORY ORGANS,OPHTHALMOLOGICALS,OCULAR VASCULAR DISORDER AGENTS,Antineovascularisation agents,ranibizumab,QS,QS01,QS01L,QS01LA,QS01LA04
SENSORY ORGANS,OPHTHALMOLOGICALS,OCULAR VASCULAR DISORDER AGENTS,Antineovascularisation agents,aflibercept,QS,QS01,QS01L,QS01LA,QS01LA05
SENSORY ORGANS,OPHTHALMOLOGICALS,OCULAR VASCULAR DISORDER AGENTS,Antineovascularisation agents,brolucizumab,QS,QS01,QS01L,QS01LA,QS01LA06
SENSORY ORGANS,OPHTHALMOLOGICALS,OTHER OPHTHALMOLOGICALS,Other ophthalmologicals,guaiazulen,QS,QS01,QS01X,QS01XA,QS01XA01
SENSORY ORGANS,OPHTHALMOLOGICALS,OTHER OPHTHALMOLOGICALS,Other ophthalmologicals,retinol,QS,QS01,QS01X,QS01XA,QS01XA02
SENSORY ORGANS,OPHTHALMOLOGICALS,OTHER OPHTHALMOLOGICALS,Other ophthalmologicals,"sodium chloride, hypertonic",QS,QS01,QS01X,QS01XA,QS01XA03
SENSORY ORGANS,OPHTHALMOLOGICALS,OTHER OPHTHALMOLOGICALS,Other ophthalmologicals,potassium iodide,QS,QS01,QS01X,QS01XA,QS01XA04
SENSORY ORGANS,OPHTHALMOLOGICALS,OTHER OPHTHALMOLOGICALS,Other ophthalmologicals,sodium edetate,QS,QS01,QS01X,QS01XA,QS01XA05
SENSORY ORGANS,OPHTHALMOLOGICALS,OTHER OPHTHALMOLOGICALS,Other ophthalmologicals,ethylmorphine,QS,QS01,QS01X,QS01XA,QS01XA06
SENSORY ORGANS,OPHTHALMOLOGICALS,OTHER OPHTHALMOLOGICALS,Other ophthalmologicals,alum,QS,QS01,QS01X,QS01XA,QS01XA07
SENSORY ORGANS,OPHTHALMOLOGICALS,OTHER OPHTHALMOLOGICALS,Other ophthalmologicals,acetylcysteine,QS,QS01,QS01X,QS01XA,QS01XA08
SENSORY ORGANS,OPHTHALMOLOGICALS,OTHER OPHTHALMOLOGICALS,Other ophthalmologicals,iodoheparinate,QS,QS01,QS01X,QS01XA,QS01XA09
SENSORY ORGANS,OPHTHALMOLOGICALS,OTHER OPHTHALMOLOGICALS,Other ophthalmologicals,inosine,QS,QS01,QS01X,QS01XA,QS01XA10
SENSORY ORGANS,OPHTHALMOLOGICALS,OTHER OPHTHALMOLOGICALS,Other ophthalmologicals,nandrolone,QS,QS01,QS01X,QS01XA,QS01XA11
SENSORY ORGANS,OPHTHALMOLOGICALS,OTHER OPHTHALMOLOGICALS,Other ophthalmologicals,dexpanthenol,QS,QS01,QS01X,QS01XA,QS01XA12
SENSORY ORGANS,OPHTHALMOLOGICALS,OTHER OPHTHALMOLOGICALS,Other ophthalmologicals,alteplase,QS,QS01,QS01X,QS01XA,QS01XA13
SENSORY ORGANS,OPHTHALMOLOGICALS,OTHER OPHTHALMOLOGICALS,Other ophthalmologicals,heparin,QS,QS01,QS01X,QS01XA,QS01XA14
SENSORY ORGANS,OPHTHALMOLOGICALS,OTHER OPHTHALMOLOGICALS,Other ophthalmologicals,ascorbic acid,QS,QS01,QS01X,QS01XA,QS01XA15
SENSORY ORGANS,OPHTHALMOLOGICALS,OTHER OPHTHALMOLOGICALS,Other ophthalmologicals,ciclosporin,QS,QS01,QS01X,QS01XA,QS01XA18
SENSORY ORGANS,OPHTHALMOLOGICALS,OTHER OPHTHALMOLOGICALS,Other ophthalmologicals,"limbal stems cells, autologous",QS,QS01,QS01X,QS01XA,QS01XA19
SENSORY ORGANS,OPHTHALMOLOGICALS,OTHER OPHTHALMOLOGICALS,Other ophthalmologicals,artificial tears and other indifferent preparations,QS,QS01,QS01X,QS01XA,QS01XA20
SENSORY ORGANS,OPHTHALMOLOGICALS,OTHER OPHTHALMOLOGICALS,Other ophthalmologicals,mercaptamine,QS,QS01,QS01X,QS01XA,QS01XA21
SENSORY ORGANS,OPHTHALMOLOGICALS,OTHER OPHTHALMOLOGICALS,Other ophthalmologicals,ocriplasmin,QS,QS01,QS01X,QS01XA,QS01XA22
SENSORY ORGANS,OPHTHALMOLOGICALS,OTHER OPHTHALMOLOGICALS,Other ophthalmologicals,sirolimus,QS,QS01,QS01X,QS01XA,QS01XA23
SENSORY ORGANS,OPHTHALMOLOGICALS,OTHER OPHTHALMOLOGICALS,Other ophthalmologicals,cenegermin,QS,QS01,QS01X,QS01XA,QS01XA24
SENSORY ORGANS,OPHTHALMOLOGICALS,OTHER OPHTHALMOLOGICALS,Other ophthalmologicals,lifitegrast,QS,QS01,QS01X,QS01XA,QS01XA25
SENSORY ORGANS,OPHTHALMOLOGICALS,OTHER OPHTHALMOLOGICALS,Other ophthalmologicals,riboflavin,QS,QS01,QS01X,QS01XA,QS01XA26
SENSORY ORGANS,OPHTHALMOLOGICALS,OTHER OPHTHALMOLOGICALS,Other ophthalmologicals,voretigene neparvovec,QS,QS01,QS01X,QS01XA,QS01XA27
SENSORY ORGANS,OPHTHALMOLOGICALS,OTHER OPHTHALMOLOGICALS,Other ophthalmologicals,pirenoxin,QS,QS01,QS01X,QS01XA,QS01XA91
SENSORY ORGANS,OTOLOGICALS,ANTIINFECTIVES,Antiinfectives,chloramphenicol,QS,QS02,QS02A,QS02AA,QS02AA01
SENSORY ORGANS,OTOLOGICALS,ANTIINFECTIVES,Antiinfectives,nitrofural,QS,QS02,QS02A,QS02AA,QS02AA02
SENSORY ORGANS,OTOLOGICALS,ANTIINFECTIVES,Antiinfectives,boric acid,QS,QS02,QS02A,QS02AA,QS02AA03
SENSORY ORGANS,OTOLOGICALS,ANTIINFECTIVES,Antiinfectives,aluminium acetotartrate,QS,QS02,QS02A,QS02AA,QS02AA04
SENSORY ORGANS,OTOLOGICALS,ANTIINFECTIVES,Antiinfectives,clioquinol,QS,QS02,QS02A,QS02AA,QS02AA05
SENSORY ORGANS,OTOLOGICALS,ANTIINFECTIVES,Antiinfectives,hydrogen peroxide,QS,QS02,QS02A,QS02AA,QS02AA06
SENSORY ORGANS,OTOLOGICALS,ANTIINFECTIVES,Antiinfectives,neomycin,QS,QS02,QS02A,QS02AA,QS02AA07
SENSORY ORGANS,OTOLOGICALS,ANTIINFECTIVES,Antiinfectives,tetracycline,QS,QS02,QS02A,QS02AA,QS02AA08
SENSORY ORGANS,OTOLOGICALS,ANTIINFECTIVES,Antiinfectives,chlorhexidine,QS,QS02,QS02A,QS02AA,QS02AA09
SENSORY ORGANS,OTOLOGICALS,ANTIINFECTIVES,Antiinfectives,acetic acid,QS,QS02,QS02A,QS02AA,QS02AA10
SENSORY ORGANS,OTOLOGICALS,ANTIINFECTIVES,Antiinfectives,polymyxin B,QS,QS02,QS02A,QS02AA,QS02AA11
SENSORY ORGANS,OTOLOGICALS,ANTIINFECTIVES,Antiinfectives,rifamycin,QS,QS02,QS02A,QS02AA,QS02AA12
SENSORY ORGANS,OTOLOGICALS,ANTIINFECTIVES,Antiinfectives,miconazole,QS,QS02,QS02A,QS02AA,QS02AA13
SENSORY ORGANS,OTOLOGICALS,ANTIINFECTIVES,Antiinfectives,gentamicin,QS,QS02,QS02A,QS02AA,QS02AA14
SENSORY ORGANS,OTOLOGICALS,ANTIINFECTIVES,Antiinfectives,ciprofloxacin,QS,QS02,QS02A,QS02AA,QS02AA15
SENSORY ORGANS,OTOLOGICALS,ANTIINFECTIVES,Antiinfectives,ofloxacin,QS,QS02,QS02A,QS02AA,QS02AA16
SENSORY ORGANS,OTOLOGICALS,ANTIINFECTIVES,Antiinfectives,"antiinfectives, combinations",QS,QS02,QS02A,QS02AA,QS02AA30
SENSORY ORGANS,OTOLOGICALS,ANTIINFECTIVES,Antiinfectives,"neomycin, combinations",QS,QS02,QS02A,QS02AA,QS02AA57
SENSORY ORGANS,OTOLOGICALS,CORTICOSTEROIDS,Corticosteroids,hydrocortisone,QS,QS02,QS02B,QS02BA,QS02BA01
SENSORY ORGANS,OTOLOGICALS,CORTICOSTEROIDS,Corticosteroids,prednisolone,QS,QS02,QS02B,QS02BA,QS02BA03
SENSORY ORGANS,OTOLOGICALS,CORTICOSTEROIDS,Corticosteroids,dexamethasone,QS,QS02,QS02B,QS02BA,QS02BA06
SENSORY ORGANS,OTOLOGICALS,CORTICOSTEROIDS,Corticosteroids,betamethasone,QS,QS02,QS02B,QS02BA,QS02BA07
SENSORY ORGANS,OTOLOGICALS,CORTICOSTEROIDS,Corticosteroids,fluocinolone acetonide,QS,QS02,QS02B,QS02BA,QS02BA08
SENSORY ORGANS,OTOLOGICALS,CORTICOSTEROIDS,Corticosteroids,"corticosteroids, combinations",QS,QS02,QS02B,QS02BA,QS02BA99
SENSORY ORGANS,OTOLOGICALS,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,Corticosteroids and antiinfectives in combination,prednisolone and antiinfectives,QS,QS02,QS02C,QS02CA,QS02CA01
SENSORY ORGANS,OTOLOGICALS,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,Corticosteroids and antiinfectives in combination,flumetasone and antiinfectives,QS,QS02,QS02C,QS02CA,QS02CA02
SENSORY ORGANS,OTOLOGICALS,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,Corticosteroids and antiinfectives in combination,hydrocortisone and antiinfectives,QS,QS02,QS02C,QS02CA,QS02CA03
SENSORY ORGANS,OTOLOGICALS,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,Corticosteroids and antiinfectives in combination,triamcinolone and antiinfectives,QS,QS02,QS02C,QS02CA,QS02CA04
SENSORY ORGANS,OTOLOGICALS,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,Corticosteroids and antiinfectives in combination,fluocinolone acetonide and antiinfectives,QS,QS02,QS02C,QS02CA,QS02CA05
SENSORY ORGANS,OTOLOGICALS,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,Corticosteroids and antiinfectives in combination,dexamethasone and antiinfectives,QS,QS02,QS02C,QS02CA,QS02CA06
SENSORY ORGANS,OTOLOGICALS,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,Corticosteroids and antiinfectives in combination,fludrocortisone and antiinfectives,QS,QS02,QS02C,QS02CA,QS02CA07
SENSORY ORGANS,OTOLOGICALS,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,Corticosteroids and antiinfectives in combination,betamethasone and antiinfectives,QS,QS02,QS02C,QS02CA,QS02CA90
SENSORY ORGANS,OTOLOGICALS,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,Corticosteroids and antiinfectives in combination,mometasone and antiinfectives,QS,QS02,QS02C,QS02CA,QS02CA91
SENSORY ORGANS,OTOLOGICALS,OTHER OTOLOGICALS,Analgesics and anesthetics,lidocaine,QS,QS02,QS02D,QS02DA,QS02DA01
SENSORY ORGANS,OTOLOGICALS,OTHER OTOLOGICALS,Analgesics and anesthetics,cocaine,QS,QS02,QS02D,QS02DA,QS02DA02
SENSORY ORGANS,OTOLOGICALS,OTHER OTOLOGICALS,Analgesics and anesthetics,phenazone,QS,QS02,QS02D,QS02DA,QS02DA03
SENSORY ORGANS,OTOLOGICALS,OTHER OTOLOGICALS,Analgesics and anesthetics,cinchocaine,QS,QS02,QS02D,QS02DA,QS02DA04
SENSORY ORGANS,OTOLOGICALS,OTHER OTOLOGICALS,Analgesics and anesthetics,combinations,QS,QS02,QS02D,QS02DA,QS02DA30
SENSORY ORGANS,OTOLOGICALS,ANTIPARASITICS,Antiparasitics,lindane,QS,QS02,QS02Q,QS02QA,QS02QA01
SENSORY ORGANS,OTOLOGICALS,ANTIPARASITICS,Antiparasitics,sulfiram,QS,QS02,QS02Q,QS02QA,QS02QA02
SENSORY ORGANS,OTOLOGICALS,ANTIPARASITICS,Antiparasitics,ivermectin,QS,QS02,QS02Q,QS02QA,QS02QA03
SENSORY ORGANS,OTOLOGICALS,ANTIPARASITICS,Antiparasitics,"lindane, combinations",QS,QS02,QS02Q,QS02QA,QS02QA51
SENSORY ORGANS,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,ANTIINFECTIVES,Antiinfectives,neomycin,QS,QS03,QS03A,QS03AA,QS03AA01
SENSORY ORGANS,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,ANTIINFECTIVES,Antiinfectives,tetracycline,QS,QS03,QS03A,QS03AA,QS03AA02
SENSORY ORGANS,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,ANTIINFECTIVES,Antiinfectives,polymyxin B,QS,QS03,QS03A,QS03AA,QS03AA03
SENSORY ORGANS,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,ANTIINFECTIVES,Antiinfectives,chlorhexidine,QS,QS03,QS03A,QS03AA,QS03AA04
SENSORY ORGANS,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,ANTIINFECTIVES,Antiinfectives,hexamidine,QS,QS03,QS03A,QS03AA,QS03AA05
SENSORY ORGANS,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,ANTIINFECTIVES,Antiinfectives,gentamicin,QS,QS03,QS03A,QS03AA,QS03AA06
SENSORY ORGANS,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,ANTIINFECTIVES,Antiinfectives,ciprofloxacin,QS,QS03,QS03A,QS03AA,QS03AA07
SENSORY ORGANS,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,ANTIINFECTIVES,Antiinfectives,chloramphenicol,QS,QS03,QS03A,QS03AA,QS03AA08
SENSORY ORGANS,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,ANTIINFECTIVES,Antiinfectives,"antiinfectives, combinations",QS,QS03,QS03A,QS03AA,QS03AA30
SENSORY ORGANS,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,CORTICOSTEROIDS,Corticosteroids,dexamethasone,QS,QS03,QS03B,QS03BA,QS03BA01
SENSORY ORGANS,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,CORTICOSTEROIDS,Corticosteroids,prednisolone,QS,QS03,QS03B,QS03BA,QS03BA02
SENSORY ORGANS,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,CORTICOSTEROIDS,Corticosteroids,betamethasone,QS,QS03,QS03B,QS03BA,QS03BA03
SENSORY ORGANS,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,Corticosteroids and antiinfectives in combination,dexamethasone and antiinfectives,QS,QS03,QS03C,QS03CA,QS03CA01
SENSORY ORGANS,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,Corticosteroids and antiinfectives in combination,prednisolone and antiinfectives,QS,QS03,QS03C,QS03CA,QS03CA02
SENSORY ORGANS,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,Corticosteroids and antiinfectives in combination,hydrocortisone and antiinfectives,QS,QS03,QS03C,QS03CA,QS03CA04
SENSORY ORGANS,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,Corticosteroids and antiinfectives in combination,fludrocortisone and antiinfectives,QS,QS03,QS03C,QS03CA,QS03CA05
SENSORY ORGANS,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,Corticosteroids and antiinfectives in combination,betamethasone and antiinfectives,QS,QS03,QS03C,QS03CA,QS03CA06
